编号,定义位置,code,HTTP状态,排序有效,唯一,生成映射,当前精确字面量次数,首个精确字面量位置,审阅结论
ERR-AU-007-0102,01_core_hexin/packages/contract/definitions/errors.yml:205,BENEFIT_PLAN_STATE_INVALID,409,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/benefit/02_domain_yewu/policy/GrantPolicy.ts:40,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0103,01_core_hexin/packages/contract/definitions/errors.yml:207,BENEFIT_PLAN_TRANSITION_INVALID,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/benefit/02_domain_yewu/policy/GrantPolicy.ts:21,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0104,01_core_hexin/packages/contract/definitions/errors.yml:209,BENEFIT_REFUND_ACCOUNT_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/benefit/04_adapters_shixian/BenefitPort.ts:75,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0105,01_core_hexin/packages/contract/definitions/errors.yml:211,BENEFIT_REFUND_EXCEEDS_CONSUMPTION,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/benefit/04_adapters_shixian/BenefitPort.ts:81,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0106,01_core_hexin/packages/contract/definitions/errors.yml:213,BENEFIT_RESERVED_BUDGET_INTEGRITY_FAILED,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/benefit/05_interface_jieru/job/BenefitJobs.ts:235,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0107,01_core_hexin/packages/contract/definitions/errors.yml:215,BENEFIT_REVOKE_CONFLICT_OR_SEPARATION,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/benefit/03_application_yingyong/BenefitOperations.ts:217,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0108,01_core_hexin/packages/contract/definitions/errors.yml:217,BENEFIT_TIMEZONE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/benefit/02_domain_yewu/policy/GrantPolicy.ts:27,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0109,01_core_hexin/packages/contract/definitions/errors.yml:219,BENEFIT_VALIDITY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/benefit/02_domain_yewu/policy/GrantPolicy.ts:25,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0110,01_core_hexin/packages/contract/definitions/errors.yml:221,BINDING_SCOPE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/05_interface_jieru/http/ChannelRoutes.ts:107,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0111,01_core_hexin/packages/contract/definitions/errors.yml:223,BOOK_MANIFEST_SIGNATURE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/extensions/providers/book/manifest.ts:22,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0112,01_core_hexin/packages/contract/definitions/errors.yml:225,BOOLEAN_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/notification/03_application_yingyong/command/ChangePreference.ts:65,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0113,01_core_hexin/packages/contract/definitions/errors.yml:227,BROAD_FUNCTION_GRANT_REMAINS,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0114,01_core_hexin/packages/contract/definitions/errors.yml:229,BROAD_TABLE_GRANT_REMAINS,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0115,01_core_hexin/packages/contract/definitions/errors.yml:231,BROWSER_ENVIRONMENT_UNAVAILABLE,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/config/src/Environment.ts:12,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0116,01_core_hexin/packages/contract/definitions/errors.yml:233,BULKHEAD_REJECTED,429,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/kernel/src/Bulkhead.ts:14,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0117,01_core_hexin/packages/contract/definitions/errors.yml:235,BUNDLE_ENTRY_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0118,01_core_hexin/packages/contract/definitions/errors.yml:237,BUSINESS_MODULE_CATALOG_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/app/modules.ts:46,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0119,01_core_hexin/packages/contract/definitions/errors.yml:239,BUSINESS_NUMBER_CONFLICT,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0120,01_core_hexin/packages/contract/definitions/errors.yml:241,CACHE_CATALOG_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/build-runtime-config.mjs:25,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0121,01_core_hexin/packages/contract/definitions/errors.yml:243,CACHE_ENTRY_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0122,01_core_hexin/packages/contract/definitions/errors.yml:245,CACHE_KEY_FIELDS_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0123,01_core_hexin/packages/contract/definitions/errors.yml:247,CACHE_KEY_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0124,01_core_hexin/packages/contract/definitions/errors.yml:249,CACHE_KEY_VALUE_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/cache/VersionedKey.ts:15,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0125,01_core_hexin/packages/contract/definitions/errors.yml:251,CACHE_POLICY_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0126,01_core_hexin/packages/contract/definitions/errors.yml:253,CACHE_TTL_INVALID,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/cache/RedisCache.ts:44,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0127,01_core_hexin/packages/contract/definitions/errors.yml:255,CAKE_MANIFEST_SIGNATURE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/extensions/providers/cake/manifest.ts:21,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0128,01_core_hexin/packages/contract/definitions/errors.yml:257,CANDIDATE_CLIENT_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0129,01_core_hexin/packages/contract/definitions/errors.yml:259,CANDIDATE_COMMIT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/candidate.mjs:15,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0130,01_core_hexin/packages/contract/definitions/errors.yml:261,CANDIDATE_EVIDENCE_SOURCE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/candidate.mjs:17,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0131,01_core_hexin/packages/contract/definitions/errors.yml:263,CANDIDATE_IMAGE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/candidate.mjs:16,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0132,01_core_hexin/packages/contract/definitions/errors.yml:265,CANDIDATE_OUTPUT_MUST_NOT_EXIST,500,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/candidate.mjs:14,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0133,01_core_hexin/packages/contract/definitions/errors.yml:267,CANDIDATE_SCHEMA_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/release/stage.mjs:25,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0134,01_core_hexin/packages/contract/definitions/errors.yml:269,CANNOT_GRANT_UNOWNED_SCOPE,403,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/access/03_application_yingyong/AccessOperations.ts:107,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0135,01_core_hexin/packages/contract/definitions/errors.yml:271,CANONICAL_PLATFORM_ORG_UNIT_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0136,01_core_hexin/packages/contract/definitions/errors.yml:273,CANONICAL_PLATFORM_OWNER_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0137,01_core_hexin/packages/contract/definitions/errors.yml:275,CAPABILITY_DENIED,403,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/security/AccessPipeline.ts:81,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0138,01_core_hexin/packages/contract/definitions/errors.yml:277,CAPABILITY_OPERATION_DRIFT,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0139,01_core_hexin/packages/contract/definitions/errors.yml:279,CAPACITY_CATALOG_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/build-runtime-config.mjs:35,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0140,01_core_hexin/packages/contract/definitions/errors.yml:281,CARD_LIBRARY_ALLOCATION_CONFLICT,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/voucher/03_application_yingyong/VoucherOperations.ts:41,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0141,01_core_hexin/packages/contract/definitions/errors.yml:283,CARD_LIBRARY_ALLOCATION_INSUFFICIENT,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/voucher/03_application_yingyong/VoucherOperations.ts:43,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0142,01_core_hexin/packages/contract/definitions/errors.yml:285,CARD_LIBRARY_ALLOCATION_SCOPE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/voucher/03_application_yingyong/VoucherOperations.ts:35,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0143,01_core_hexin/packages/contract/definitions/errors.yml:287,CART_BATCH_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0144,01_core_hexin/packages/contract/definitions/errors.yml:289,CART_CONVERSION_CONFLICT,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/cart/05_interface_jieru/CartPort.ts:7,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0145,01_core_hexin/packages/contract/definitions/errors.yml:291,CART_EMPTY,409,true,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/services/commerce/src/modules/checkout_jiesuan/03_application_yingyong/queries_duqu/QuoteReader.ts:59,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0146,01_core_hexin/packages/contract/definitions/errors.yml:293,CART_ITEM_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0147,01_core_hexin/packages/contract/definitions/errors.yml:295,CATALOG_ATTRIBUTES_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0148,01_core_hexin/packages/contract/definitions/errors.yml:297,CATALOG_CATEGORY_UNKNOWN,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0149,01_core_hexin/packages/contract/definitions/errors.yml:299,CATALOG_IMPORT_NOT_AUTHORIZED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0150,01_core_hexin/packages/contract/definitions/errors.yml:301,CATALOG_IMPORT_PROGRESS_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0151,01_core_hexin/packages/contract/definitions/errors.yml:303,CATALOG_IMPORT_STAGE_INCOMPLETE,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/catalog/04_adapters_shixian/persistence/PgCatalogImport.ts:81,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0152,01_core_hexin/packages/contract/definitions/errors.yml:305,CATALOG_KEYSET_INDEX_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0153,01_core_hexin/packages/contract/definitions/errors.yml:307,CATALOG_PRODUCT_TYPE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0154,01_core_hexin/packages/contract/definitions/errors.yml:309,CATALOG_RISK_COMMAND_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/catalog/03_application_yingyong/command/ApplyRiskDecision.ts:5,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0155,01_core_hexin/packages/contract/definitions/errors.yml:311,CHALLENGE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/identity/05_interface_jieru/http/IdentitySecurity.ts:54,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0156,01_core_hexin/packages/contract/definitions/errors.yml:313,CHALLENGE_PRINCIPAL_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/identity/05_interface_jieru/http/CredentialOperations.ts:215,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0157,01_core_hexin/packages/contract/definitions/errors.yml:315,CHALLENGE_PURPOSE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/identity/05_interface_jieru/http/RegistrationOperations.ts:36,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0158,01_core_hexin/packages/contract/definitions/errors.yml:317,CHALLENGE_RESPONSE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0159,01_core_hexin/packages/contract/definitions/errors.yml:319,CHANGE_REASON_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/services/commerce/src/modules/identity/05_interface_jieru/http/CredentialOperations.ts:25,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0160,01_core_hexin/packages/contract/definitions/errors.yml:321,CHANNEL_CONNECTION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/02_domain_yewu/model/Connection.ts:22,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0161,01_core_hexin/packages/contract/definitions/errors.yml:323,CHANNEL_EXTERNAL_MAPPING_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/02_domain_yewu/model/ExternalMapping.ts:5,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0162,01_core_hexin/packages/contract/definitions/errors.yml:325,CHANNEL_SYNC_JOB_KIND_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/05_interface_jieru/job/ChannelSyncJob.ts:42,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0163,01_core_hexin/packages/contract/definitions/errors.yml:327,CHANNEL_SYNC_PROGRESS_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/02_domain_yewu/model/SyncRun.ts:17,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0164,01_core_hexin/packages/contract/definitions/errors.yml:329,CHANNEL_SYNC_RUN_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/02_domain_yewu/model/SyncRun.ts:15,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0165,01_core_hexin/packages/contract/definitions/errors.yml:331,CHANNEL_SYNC_RUN_NOT_RUNNABLE,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/05_interface_jieru/job/ChannelSyncJob.ts:50,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0166,01_core_hexin/packages/contract/definitions/errors.yml:333,CHANNEL_VIEW_UNKNOWN,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0167,01_core_hexin/packages/contract/definitions/errors.yml:335,CHANNEL_WEBHOOK_ACCEPT_FAILED,500,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/channel/03_application_yingyong/command/ApplyWebhook.ts:41,[FACT] 定义合法；当前精确字面量消费者已记录
